47.11864800000001,-122.55694716666666
42.452099,-82.91909
30.534267250000003,-87.31313125
40.8460795,-111.91494483333334
25.945559499999998,-80.18652225000001
34.02938875,-118.39932575
36.166209,-86.76585933333332
27.447334,-82.45903299999999
35.209852,-80.7571755
39.140719,-94.565571
33.85385124999999,-117.928815625
42.18264,-87.9896615
34.087166,-117.67406799999999
35.83361,-78.32070999999999
45.51207333333334,-122.68915666666665
28.33103675,-82.69915
47.68601228571429,-122.32511685714285
33.872684533333334,-118.20236906666668
35.328304,-80.74556600000001
41.760797499999995,-87.94488666666668
33.9969592,-117.93112392
33.947446,-118.2797038
32.7873508,-96.7660152
33.754379,-84.3787
38.015566,-121.7514855
25.727829,-80.415539
39.5962,-84.22912
33.78989612,-118.20781943999998
37.54076,-77.376984
37.70339224999999,-121.7368515
39.77714866666667,-104.88290766666667
34.632496,-82.599602
37.41046566666666,-122.199269
33.913711,-84.287227
25.956871000000003,-80.29448433333333
30.428241615384618,-91.17061246153845
37.250813,-93.263779
37.32188286666666,-121.89929633333335
37.52295425,-77.440947
38.399888,-78.908947
39.38237455555556,-76.44609544444444
36.845822000000005,-76.18899
47.5312215,-122.1972615
33.40667,-112.133712
35.748727333333335,-78.53431433333333
39.960237428571425,-75.18099257142856
25.8103382,-80.1440408
34.492109666666664,-118.62086533333336
30.45756,-91.17533100000001
27.942191,-82.331231
45.32073,-123.09167
33.804140000000004,-84.41060999999999
35.154458500000004,-80.79493790000001
40.835137333333336,-73.86658533333332
26.162513,-80.16214000000001
32.851191,-83.63053599999999
33.717201,-85.02067199999999
28.695956999999996,-81.38716866666667
41.771023,-72.67975899999999
32.271635,-111.01118274999999
29.787944999999997,-95.644852
37.687986124999995,-122.09614300000001
41.2976376,-73.9373478
29.850269,-95.563278
36.851389250000004,-119.78651825
34.1016696,-118.31657313333334
40.876705,-76.779303
35.892779166666664,-78.55963000000001
34.030546,-117.63316
41.850979,-71.40862299999999
38.115942999999994,-121.3958676
38.550235349999994,-121.47390594999999
36.157950750000005,-86.79158325
34.3077274,-117.46976300000001
42.955534666666665,-85.63958000000001
34.039693500000006,-118.05211700000001
44.870316,-93.08284
33.12641825,-117.10459025
39.77514,-104.86000925
34.039506,-117.55003899999998
33.89611433333334,-80.19921066666667
37.99448711111111,-122.07025655555556
33.9310024,-118.2809332
32.676225,-97.18253699999998
29.916949999999996,-95.412453
36.8156868,-121.63837980000001
32.807253,-96.79329228571429
38.174787200000004,-121.2623326
44.88958328,-93.34996567999998
28.034183428571428,-82.45473600000001
35.11962814285714,-80.88106428571429
44.865556,-93.424054
37.74134321428571,-121.58082578571427
45.618477000000006,-122.652473
33.913861,-117.557541
33.8559755,-118.002583
37.292198,-121.93737760000002
37.870312999999996,-122.19269666666666
33.671953,-112.03147725
30.533805333333333,-87.29223066666667
45.70918,-94.91796
37.7041432,-121.7355536
33.74061754054053,-117.83379689189192
26.198280999999998,-80.149485
34.129739615384615,-117.93367634615386
37.4738472,-77.5965358
40.731772899999996,-73.87206969999998
33.783370500000004,-117.4911171
34.0863512,-83.9939362
39.6901012,-121.77344500000001
39.022269,-76.97740366666666
45.07311,-122.95955
40.63475,-111.89699844444443
33.483921714285714,-86.82630828571428
33.997761749999995,-117.36818249999999
33.948991,-117.386026
32.917161799999995,-117.11606119999999
37.7830392,-121.25801159999999
37.12685225,-120.25211475
35.22781,-80.86148
33.378288,-111.971947
39.096244,-94.566021
40.764938,-73.952347
34.06738129629629,-117.5544691851852
25.882187000000002,-80.20938766666667
39.933510749999996,-74.96388074999999
32.778693200000006,-117.11125160000002
40.4234215,-80.105343
